Time Stamp,LBMP ($/MWHr)
2019-07-01 22:15:00,17.52
2019-07-01 22:20:00,16.06
2019-07-01 22:25:00,15.89
2019-07-01 22:30:00,16.0
2019-07-01 22:35:00,17.07
2019-07-01 22:40:00,17.08
2019-07-01 22:45:00,14.91
2019-07-01 22:50:00,17.08
2019-07-01 22:55:00,15.55
2019-07-01 23:00:00,15.55
2019-07-01 23:05:00,13.95
2019-07-01 23:10:00,20.42
2019-07-01 23:15:00,34.18
2019-07-01 23:20:00,35.58
2019-07-01 23:25:00,35.58
2019-07-01 23:30:00,26.7
2019-07-01 23:35:00,25.96
2019-07-01 23:40:00,24.13
2019-07-01 23:45:00,12.79
2019-07-01 23:50:00,12.75
2019-07-01 23:55:00,21.46
2019-07-02 00:00:00,22.87
2019-07-02 00:05:00,62.95
2019-07-02 00:10:00,60.61
2019-07-02 00:15:00,45.46
2019-07-02 00:20:00,34.29
2019-07-02 00:25:00,13.66
2019-07-02 00:30:00,13.32
2019-07-02 00:35:00,12.76
2019-07-02 00:40:00,12.73
2019-07-02 00:45:00,10.21
2019-07-02 00:50:00,0.83
2019-07-02 00:55:00,0.06
2019-07-02 01:00:00,1.56
2019-07-02 01:05:00,28.09
2019-07-02 01:10:00,25.57
2019-07-02 01:15:00,12.88
2019-07-02 01:20:00,10.3
2019-07-02 01:25:00,10.3
2019-07-02 01:30:00,10.91
2019-07-02 01:35:00,13.61
2019-07-02 01:40:00,10.83
2019-07-02 01:45:00,10.54
2019-07-02 01:50:00,10.54
2019-07-02 01:55:00,9.35
2019-07-02 02:00:00,11.46
2019-07-02 02:05:00,21.87
2019-07-02 02:10:00,21.88
2019-07-02 02:15:00,10.57
2019-07-02 02:20:00,10.54
2019-07-02 02:25:00,10.16
2019-07-02 02:30:00,10.87
2019-07-02 02:35:00,10.13
2019-07-02 02:40:00,10.28
2019-07-02 02:45:00,10.16
2019-07-02 02:50:00,10.16
2019-07-02 02:55:00,9.95
2019-07-02 03:00:00,10.26
2019-07-02 03:05:00,11.85
2019-07-02 03:10:00,11.34
2019-07-02 03:15:00,14.48
2019-07-02 03:20:00,12.67
2019-07-02 03:25:00,11.1
2019-07-02 03:30:00,14.28
2019-07-02 03:35:00,14.3
2019-07-02 03:40:00,13.96
2019-07-02 03:45:00,12.27
2019-07-02 03:50:00,14.5
2019-07-02 03:55:00,14.54
2019-07-02 04:00:00,4.66
2019-07-02 04:05:00,6.51
2019-07-02 04:10:00,9.9
2019-07-02 04:15:00,9.33
2019-07-02 04:20:00,9.3
2019-07-02 04:25:00,9.3
2019-07-02 04:30:00,9.94
2019-07-02 04:35:00,9.88
2019-07-02 04:40:00,9.99
2019-07-02 04:45:00,9.38
2019-07-02 04:50:00,9.05
2019-07-02 04:55:00,9.32
2019-07-02 05:00:00,8.67
2019-07-02 05:05:00,10.29
2019-07-02 05:10:00,10.64
2019-07-02 05:15:00,14.68
2019-07-02 05:20:00,9.3
2019-07-02 05:25:00,9.65
2019-07-02 05:30:00,2.89
2019-07-02 05:35:00,2.88
2019-07-02 05:40:00,2.89
2019-07-02 05:45:00,14.69
2019-07-02 05:50:00,14.68
2019-07-02 05:55:00,14.88
2019-07-02 06:00:00,-14.56
2019-07-02 06:05:00,-10.53
2019-07-02 06:10:00,1.09
2019-07-02 06:15:00,1.09
2019-07-02 06:20:00,2.19
2019-07-02 06:25:00,2.2
2019-07-02 06:30:00,17.15
2019-07-02 06:35:00,16.4
2019-07-02 06:40:00,8.35
2019-07-02 06:45:00,17.07
2019-07-02 06:50:00,20.45
2019-07-02 06:55:00,20.06
2019-07-02 07:00:00,16.77
2019-07-02 07:05:00,16.09
2019-07-02 07:10:00,29.3
2019-07-02 07:15:00,29.3
2019-07-02 07:20:00,43.27
2019-07-02 07:25:00,25.09
2019-07-02 07:30:00,24.69
2019-07-02 07:35:00,20.49
2019-07-02 07:40:00,20.41
2019-07-02 07:45:00,20.33
2019-07-02 07:50:00,-4.18
2019-07-02 07:55:00,-20.82
2019-07-02 08:00:00,-7.52
2019-07-02 08:05:00,13.57
2019-07-02 08:10:00,-31.41
2019-07-02 08:15:00,-31.41
2019-07-02 08:20:00,-31.41
2019-07-02 08:25:00,-20.16
2019-07-02 08:30:00,-20.16
2019-07-02 08:35:00,-15.13
2019-07-02 08:40:00,-15.13
2019-07-02 08:45:00,26.05
2019-07-02 08:50:00,27.13
2019-07-02 08:55:00,27.13
2019-07-02 09:00:00,39.94
2019-07-02 09:05:00,48.39
2019-07-02 09:10:00,45.37
2019-07-02 09:15:00,30.15
2019-07-02 09:20:00,-10.77
2019-07-02 09:25:00,-10.01
2019-07-02 09:30:00,-11.05
2019-07-02 09:35:00,16.52
2019-07-02 09:40:00,16.57
2019-07-02 09:45:00,16.74
2019-07-02 09:50:00,21.24
2019-07-02 09:55:00,20.95
2019-07-02 10:00:00,24.25
2019-07-02 10:05:00,69.28
2019-07-02 10:10:00,44.06
2019-07-02 10:15:00,38.64
2019-07-02 10:20:00,26.44
2019-07-02 10:25:00,31.85
2019-07-02 10:30:00,22.47
2019-07-02 10:35:00,22.47
2019-07-02 10:40:00,24.8
2019-07-02 10:45:00,24.8
2019-07-02 10:50:00,42.31
2019-07-02 10:55:00,43.48
2019-07-02 11:00:00,43.48
2019-07-02 11:05:00,43.84
2019-07-02 11:10:00,32.64
2019-07-02 11:15:00,48.82
2019-07-02 11:20:00,38.44
2019-07-02 11:25:00,40.82
2019-07-02 11:30:00,25.99
2019-07-02 11:35:00,13.34
2019-07-02 11:40:00,13.1
2019-07-02 11:45:00,18.39
2019-07-02 11:50:00,23.85
2019-07-02 11:55:00,25.23
2019-07-02 12:00:00,30.96
2019-07-02 12:05:00,31.71
2019-07-02 12:10:00,40.9
2019-07-02 12:15:00,33.81
2019-07-02 12:20:00,19.99
2019-07-02 12:25:00,19.4
2019-07-02 12:30:00,12.26
2019-07-02 12:35:00,12.05
2019-07-02 12:40:00,23.23
2019-07-02 12:45:00,23.23
2019-07-02 12:50:00,23.95
2019-07-02 12:55:00,26.96
2019-07-02 13:00:00,21.05
2019-07-02 13:05:00,12.28
2019-07-02 13:10:00,16.98
2019-07-02 13:15:00,26.3
2019-07-02 13:20:00,26.3
2019-07-02 13:25:00,32.43
2019-07-02 13:30:00,29.32
2019-07-02 13:35:00,30.3
2019-07-02 13:40:00,30.99
2019-07-02 13:45:00,26.69
2019-07-02 13:50:00,21.83
2019-07-02 13:55:00,18.85
2019-07-02 14:00:00,19.84
2019-07-02 14:05:00,0.47
2019-07-02 14:10:00,0.47
2019-07-02 14:15:00,-5.59
2019-07-02 14:20:00,81.04
2019-07-02 14:25:00,84.09
2019-07-02 14:30:00,21.44
2019-07-02 14:35:00,21.44
2019-07-02 14:40:00,22.46
2019-07-02 14:45:00,19.89
2019-07-02 14:50:00,84.31
2019-07-02 14:55:00,83.79
2019-07-02 15:00:00,83.24
2019-07-02 15:05:00,6.43
2019-07-02 15:10:00,20.7
2019-07-02 15:15:00,20.86
2019-07-02 15:20:00,40.25
2019-07-02 15:25:00,24.91
2019-07-02 15:30:00,26.11
2019-07-02 15:35:00,23.16
2019-07-02 15:40:00,24.16
2019-07-02 15:45:00,21.93
2019-07-02 15:50:00,79.59
2019-07-02 15:55:00,23.91
2019-07-02 16:00:00,45.85
2019-07-02 16:05:00,16.14
2019-07-02 16:10:00,20.59
2019-07-02 16:15:00,72.7
2019-07-02 16:20:00,26.45
2019-07-02 16:25:00,36.94
2019-07-02 16:30:00,24.54
2019-07-02 16:35:00,29.33
2019-07-02 16:40:00,23.65
2019-07-02 16:45:00,48.28
2019-07-02 16:50:00,30.02
2019-07-02 16:55:00,27.39
2019-07-02 17:00:00,21.89
2019-07-02 17:05:00,32.92
2019-07-02 17:10:00,23.76
2019-07-02 17:15:00,23.48
2019-07-02 17:20:00,24.66
2019-07-02 17:25:00,17.78
2019-07-02 17:30:00,24.94
2019-07-02 17:35:00,34.44
2019-07-02 17:40:00,46.65
2019-07-02 17:45:00,46.65
2019-07-02 17:50:00,37.39
2019-07-02 17:55:00,37.08
2019-07-02 18:00:00,43.84
2019-07-02 18:05:00,31.05
2019-07-02 18:10:00,37.0
2019-07-02 18:15:00,30.89
2019-07-02 18:20:00,45.89
2019-07-02 18:25:00,33.41
2019-07-02 18:30:00,30.74
2019-07-02 18:35:00,20.27
2019-07-02 18:40:00,22.68
2019-07-02 18:45:00,22.39
2019-07-02 18:50:00,28.12
2019-07-02 18:55:00,32.75
2019-07-02 19:00:00,42.33
2019-07-02 19:05:00,51.03
2019-07-02 19:10:00,51.03
2019-07-02 19:15:00,30.65
2019-07-02 19:20:00,30.65
2019-07-02 19:25:00,19.43
2019-07-02 19:30:00,14.69
2019-07-02 19:35:00,14.3
2019-07-02 19:40:00,14.29
2019-07-02 19:45:00,14.56
2019-07-02 19:50:00,30.54
2019-07-02 19:55:00,26.73
2019-07-02 20:00:00,31.6
2019-07-02 20:05:00,25.33
2019-07-02 20:10:00,21.8
2019-07-02 20:15:00,27.61
2019-07-02 20:20:00,25.85
2019-07-02 20:25:00,23.71
2019-07-02 20:30:00,25.04
2019-07-02 20:35:00,23.43
2019-07-02 20:40:00,22.54
2019-07-02 20:45:00,24.17
2019-07-02 20:50:00,25.07
2019-07-02 20:55:00,29.36
2019-07-02 21:00:00,27.93
2019-07-02 21:05:00,17.59
2019-07-02 21:10:00,27.57
2019-07-02 21:15:00,27.57
2019-07-02 21:20:00,34.41
2019-07-02 21:25:00,31.21
2019-07-02 21:30:00,31.21
2019-07-02 21:35:00,32.51
2019-07-02 21:40:00,29.46
2019-07-02 21:45:00,16.63
2019-07-02 21:50:00,43.51
2019-07-02 21:55:00,43.51
2019-07-02 22:00:00,43.51
2019-07-02 22:05:00,29.94
2019-07-02 22:10:00,27.84
2019-07-02 22:15:00,16.95
2019-07-02 22:20:00,14.16
2019-07-02 22:25:00,22.29
2019-07-02 22:30:00,10.26
2019-07-02 22:35:00,12.07
2019-07-02 22:40:00,11.89
2019-07-02 22:45:00,11.65
2019-07-02 22:50:00,11.65
2019-07-02 22:55:00,13.49
2019-07-02 23:00:00,19.65
2019-07-02 23:05:00,42.1
2019-07-02 23:10:00,16.52
2019-07-02 23:15:00,20.84
2019-07-02 23:20:00,19.15
2019-07-02 23:25:00,19.48
2019-07-02 23:30:00,14.81
2019-07-02 23:35:00,13.51
2019-07-02 23:40:00,9.31
2019-07-02 23:45:00,9.43
2019-07-02 23:50:00,9.24
2019-07-02 23:55:00,22.91
2019-07-03 00:00:00,20.18
2019-07-03 00:05:00,25.35
2019-07-03 00:10:00,29.32
2019-07-03 00:15:00,29.97
2019-07-03 00:20:00,26.18
2019-07-03 00:25:00,29.64
2019-07-03 00:30:00,29.64
2019-07-03 00:35:00,29.42
2019-07-03 00:40:00,13.37
2019-07-03 00:45:00,13.05
2019-07-03 00:50:00,12.58
2019-07-03 00:55:00,12.56
2019-07-03 01:00:00,12.76
2019-07-03 01:05:00,26.88
2019-07-03 01:10:00,44.71
2019-07-03 01:15:00,20.68
2019-07-03 01:20:00,18.73
2019-07-03 01:25:00,12.86
2019-07-03 01:30:00,22.12
2019-07-03 01:35:00,12.02
2019-07-03 01:40:00,21.69
2019-07-03 01:45:00,21.86
2019-07-03 01:50:00,25.01
2019-07-03 01:55:00,19.32
2019-07-03 02:00:00,27.59
2019-07-03 02:05:00,115.27
2019-07-03 02:10:00,42.66
2019-07-03 02:15:00,25.85
2019-07-03 02:20:00,27.16
2019-07-03 02:25:00,26.26
2019-07-03 02:30:00,10.82
2019-07-03 02:35:00,17.47
2019-07-03 02:40:00,12.57
2019-07-03 02:45:00,9.42
2019-07-03 02:50:00,26.54
2019-07-03 02:55:00,19.22
2019-07-03 03:00:00,28.15
2019-07-03 03:05:00,27.13
2019-07-03 03:10:00,26.38
2019-07-03 03:15:00,30.47
2019-07-03 03:20:00,12.29
2019-07-03 03:25:00,26.33
2019-07-03 03:30:00,10.49
2019-07-03 03:35:00,26.41
2019-07-03 03:40:00,25.68
2019-07-03 03:45:00,25.93
2019-07-03 03:50:00,20.84
2019-07-03 03:55:00,24.3
2019-07-03 04:00:00,14.33
2019-07-03 04:05:00,25.61
2019-07-03 04:10:00,39.0
2019-07-03 04:15:00,27.27
2019-07-03 04:20:00,40.9
2019-07-03 04:25:00,27.93
2019-07-03 04:30:00,26.33
2019-07-03 04:35:00,25.36
2019-07-03 04:40:00,19.86
2019-07-03 04:45:00,24.7
2019-07-03 04:50:00,20.41
2019-07-03 04:55:00,24.79
2019-07-03 05:00:00,19.94
2019-07-03 05:05:00,20.07
2019-07-03 05:10:00,20.14
2019-07-03 05:15:00,19.88
2019-07-03 05:20:00,19.81
2019-07-03 05:25:00,19.52
2019-07-03 05:30:00,19.29
2019-07-03 05:35:00,25.22
2019-07-03 05:40:00,20.95
2019-07-03 05:45:00,19.85
2019-07-03 05:50:00,19.66
2019-07-03 05:55:00,19.58
2019-07-03 06:00:00,18.18
2019-07-03 06:05:00,18.46
2019-07-03 06:10:00,15.11
2019-07-03 06:15:00,20.61
2019-07-03 06:20:00,23.48
2019-07-03 06:25:00,23.48
2019-07-03 06:30:00,25.5
2019-07-03 06:35:00,18.47
2019-07-03 06:40:00,25.09
2019-07-03 06:45:00,31.41
2019-07-03 06:50:00,23.56
2019-07-03 06:55:00,26.73
2019-07-03 07:00:00,23.74
2019-07-03 07:05:00,25.32
2019-07-03 07:10:00,25.32
2019-07-03 07:15:00,31.46
2019-07-03 07:20:00,31.46
2019-07-03 07:25:00,33.21
2019-07-03 07:30:00,25.59
2019-07-03 07:35:00,20.79
2019-07-03 07:40:00,-10.91
2019-07-03 07:45:00,-10.91
2019-07-03 07:50:00,5.94
2019-07-03 07:55:00,22.23
2019-07-03 08:00:00,28.3
2019-07-03 08:05:00,15.75
2019-07-03 08:10:00,22.94
2019-07-03 08:15:00,23.85
2019-07-03 08:20:00,12.2
2019-07-03 08:25:00,12.21
2019-07-03 08:30:00,21.08
2019-07-03 08:35:00,13.35
2019-07-03 08:40:00,23.65
2019-07-03 08:45:00,34.82
2019-07-03 08:50:00,33.23
2019-07-03 08:55:00,32.25
2019-07-03 09:00:00,25.29
2019-07-03 09:05:00,26.88
2019-07-03 09:10:00,33.1
2019-07-03 09:15:00,23.16
2019-07-03 09:20:00,21.4
2019-07-03 09:25:00,18.65
2019-07-03 09:30:00,18.76
2019-07-03 09:35:00,15.26
2019-07-03 09:40:00,18.34
2019-07-03 09:45:00,22.02
2019-07-03 09:50:00,27.72
2019-07-03 09:55:00,27.29
2019-07-03 10:00:00,17.97
2019-07-03 10:05:00,29.02
2019-07-03 10:10:00,27.14
2019-07-03 10:15:00,27.14
2019-07-03 10:20:00,25.92
2019-07-03 10:25:00,23.1
2019-07-03 10:30:00,44.28
2019-07-03 10:35:00,30.34
2019-07-03 10:40:00,29.02
2019-07-03 10:45:00,34.0
2019-07-03 10:50:00,42.86
2019-07-03 10:55:00,42.86
2019-07-03 11:00:00,42.08
2019-07-03 11:05:00,36.66
2019-07-03 11:10:00,37.41
2019-07-03 11:15:00,32.99
2019-07-03 11:20:00,28.37
2019-07-03 11:25:00,21.62
2019-07-03 11:30:00,19.68
2019-07-03 11:35:00,18.4
2019-07-03 11:40:00,23.17
2019-07-03 11:45:00,26.74
2019-07-03 11:50:00,28.84
2019-07-03 11:55:00,24.38
2019-07-03 12:00:00,27.63
2019-07-03 12:05:00,17.23
2019-07-03 12:10:00,16.45
2019-07-03 12:15:00,21.38
2019-07-03 12:20:00,20.78
2019-07-03 12:25:00,15.16
2019-07-03 12:30:00,23.99
2019-07-03 12:35:00,1.58
2019-07-03 12:40:00,24.9
2019-07-03 12:45:00,24.96
2019-07-03 12:50:00,24.92
2019-07-03 12:55:00,24.98
2019-07-03 13:00:00,22.28
2019-07-03 13:05:00,22.24
2019-07-03 13:10:00,20.7
2019-07-03 13:15:00,24.06
2019-07-03 13:20:00,24.34
2019-07-03 13:25:00,22.32
2019-07-03 13:30:00,24.07
2019-07-03 13:35:00,22.25
2019-07-03 13:40:00,24.27
2019-07-03 13:45:00,25.3
2019-07-03 13:50:00,28.46
2019-07-03 13:55:00,30.6
2019-07-03 14:00:00,28.6
2019-07-03 14:05:00,25.81
2019-07-03 14:10:00,25.81
2019-07-03 14:15:00,26.58
2019-07-03 14:20:00,27.73
2019-07-03 14:25:00,27.37
2019-07-03 14:30:00,27.31
2019-07-03 14:35:00,28.02
2019-07-03 14:40:00,28.1
2019-07-03 14:45:00,28.34
2019-07-03 14:50:00,28.42
2019-07-03 14:55:00,28.46
2019-07-03 15:00:00,26.1
2019-07-03 15:05:00,25.85
2019-07-03 15:10:00,25.52
2019-07-03 15:15:00,26.01
2019-07-03 15:20:00,26.73
2019-07-03 15:25:00,26.75
2019-07-03 15:30:00,26.54
2019-07-03 15:35:00,26.43
2019-07-03 15:40:00,26.7
2019-07-03 15:45:00,26.75
2019-07-03 15:50:00,27.31
2019-07-03 15:55:00,27.81
2019-07-03 16:00:00,25.13
2019-07-03 16:05:00,29.67
2019-07-03 16:10:00,26.84
2019-07-03 16:15:00,22.23
2019-07-03 16:20:00,22.8
2019-07-03 16:25:00,24.38
2019-07-03 16:30:00,30.68
2019-07-03 16:35:00,38.05
2019-07-03 16:40:00,34.17
2019-07-03 16:45:00,25.62
2019-07-03 16:50:00,26.12
2019-07-03 16:55:00,26.37
2019-07-03 17:00:00,26.81
2019-07-03 17:05:00,27.06
2019-07-03 17:10:00,27.11
2019-07-03 17:15:00,27.27
2019-07-03 17:20:00,27.37
2019-07-03 17:25:00,27.25
2019-07-03 17:30:00,31.45
2019-07-03 17:35:00,31.4
2019-07-03 17:40:00,29.38
2019-07-03 17:45:00,28.12
2019-07-03 17:50:00,27.23
2019-07-03 17:55:00,27.26
2019-07-03 18:00:00,27.34
2019-07-03 18:05:00,27.03
2019-07-03 18:10:00,27.13
2019-07-03 18:15:00,27.05
2019-07-03 18:20:00,27.13
2019-07-03 18:25:00,26.64
2019-07-03 18:30:00,27.13
2019-07-03 18:35:00,27.17
2019-07-03 18:40:00,27.14
2019-07-03 18:45:00,26.26
2019-07-03 18:50:00,26.17
2019-07-03 18:55:00,26.16
2019-07-03 19:00:00,28.09
2019-07-03 19:05:00,49.51
2019-07-03 19:10:00,28.07
2019-07-03 19:15:00,27.19
2019-07-03 19:20:00,27.27
2019-07-03 19:25:00,27.26
2019-07-03 19:30:00,27.24
2019-07-03 19:35:00,27.24
2019-07-03 19:40:00,26.92
2019-07-03 19:45:00,27.05
2019-07-03 19:50:00,27.02
2019-07-03 19:55:00,27.05
2019-07-03 20:00:00,27.26
2019-07-03 20:05:00,27.23
2019-07-03 20:10:00,26.95
