Time Stamp,LBMP ($/MWHr)
2020-12-01 16:20:00,18.68
2020-12-01 16:25:00,19.82
2020-12-01 16:30:00,18.66
2020-12-01 16:35:00,16.52
2020-12-01 16:40:00,17.02
2020-12-01 16:45:00,16.95
2020-12-01 16:50:00,17.0
2020-12-01 16:55:00,18.6
2020-12-01 17:00:00,17.5
2020-12-01 17:05:00,23.29
2020-12-01 17:10:00,23.7
2020-12-01 17:15:00,26.18
2020-12-01 17:20:00,42.62
2020-12-01 17:25:00,23.84
2020-12-01 17:30:00,47.04
2020-12-01 17:35:00,42.54
2020-12-01 17:40:00,26.28
2020-12-01 17:45:00,106.1
2020-12-01 17:50:00,262.54
2020-12-01 17:55:00,75.14
2020-12-01 18:00:00,45.74
2020-12-01 18:05:00,43.67
2020-12-01 18:10:00,40.42
2020-12-01 18:15:00,40.88
2020-12-01 18:20:00,44.43
2020-12-01 18:25:00,39.14
2020-12-01 18:30:00,38.71
2020-12-01 18:35:00,38.71
2020-12-01 18:40:00,35.34
2020-12-01 18:45:00,28.77
2020-12-01 18:50:00,27.46
2020-12-01 18:55:00,24.09
2020-12-01 19:00:00,31.03
2020-12-01 19:05:00,31.15
2020-12-01 19:10:00,29.9
2020-12-01 19:15:00,27.63
2020-12-01 19:20:00,26.78
2020-12-01 19:25:00,26.88
2020-12-01 19:30:00,26.85
2020-12-01 19:35:00,24.67
2020-12-01 19:40:00,24.57
2020-12-01 19:45:00,23.78
2020-12-01 19:50:00,24.45
2020-12-01 19:55:00,19.9
2020-12-01 20:00:00,24.97
2020-12-01 20:05:00,26.69
2020-12-01 20:10:00,26.77
2020-12-01 20:15:00,26.14
2020-12-01 20:20:00,26.04
2020-12-01 20:25:00,25.89
2020-12-01 20:30:00,25.31
2020-12-01 20:35:00,25.11
2020-12-01 20:40:00,24.46
2020-12-01 20:45:00,24.03
2020-12-01 20:50:00,19.24
2020-12-01 20:55:00,19.85
2020-12-01 21:00:00,22.95
2020-12-01 21:05:00,25.61
2020-12-01 21:10:00,25.11
2020-12-01 21:15:00,25.09
2020-12-01 21:20:00,23.76
2020-12-01 21:25:00,23.19
2020-12-01 21:30:00,23.12
2020-12-01 21:35:00,23.19
2020-12-01 21:40:00,22.59
2020-12-01 21:45:00,22.12
2020-12-01 21:50:00,21.4
2020-12-01 21:55:00,20.39
2020-12-01 22:00:00,21.97
2020-12-01 22:05:00,21.9
2020-12-01 22:10:00,21.93
2020-12-01 22:15:00,21.66
2020-12-01 22:20:00,21.32
2020-12-01 22:25:00,20.08
2020-12-01 22:30:00,18.22
2020-12-01 22:35:00,16.71
2020-12-01 22:40:00,18.15
2020-12-01 22:45:00,16.7
2020-12-01 22:50:00,16.66
2020-12-01 22:55:00,16.68
2020-12-01 23:00:00,21.94
2020-12-01 23:05:00,22.18
2020-12-01 23:10:00,22.39
2020-12-01 23:15:00,22.45
2020-12-01 23:20:00,21.94
2020-12-01 23:25:00,21.9
2020-12-01 23:30:00,21.9
2020-12-01 23:35:00,21.87
2020-12-01 23:40:00,21.9
2020-12-01 23:45:00,20.57
2020-12-01 23:50:00,16.17
2020-12-01 23:55:00,16.05
2020-12-02 00:00:00,17.16
