Time Stamp,LBMP ($/MWHr)
2019-07-01 17:50:00,85.81
2019-07-01 17:55:00,85.81
2019-07-01 18:00:00,85.81
2019-07-01 18:05:00,40.5
2019-07-01 18:10:00,38.64
2019-07-01 18:15:00,38.65
2019-07-01 18:20:00,35.44
2019-07-01 18:25:00,35.22
2019-07-01 18:30:00,35.3
2019-07-01 18:35:00,35.42
2019-07-01 18:40:00,35.08
2019-07-01 18:45:00,34.62
2019-07-01 18:50:00,34.62
2019-07-01 18:55:00,35.41
2019-07-01 19:00:00,67.66
2019-07-01 19:05:00,49.05
2019-07-01 19:10:00,36.49
2019-07-01 19:15:00,34.89
2019-07-01 19:20:00,34.1
2019-07-01 19:25:00,33.3
2019-07-01 19:30:00,32.46
2019-07-01 19:35:00,35.83
2019-07-01 19:40:00,31.37
2019-07-01 19:45:00,33.63
2019-07-01 19:50:00,42.5
2019-07-01 19:55:00,36.68
2019-07-01 20:00:00,29.72
2019-07-01 20:05:00,125.34
2019-07-01 20:10:00,31.72
2019-07-01 20:15:00,30.03
2019-07-01 20:20:00,30.03
2019-07-01 20:25:00,30.02
2019-07-01 20:30:00,36.75
2019-07-01 20:35:00,34.95
2019-07-01 20:40:00,35.83
2019-07-01 20:45:00,29.75
2019-07-01 20:50:00,27.57
2019-07-01 20:55:00,25.9
2019-07-01 21:00:00,27.75
2019-07-01 21:05:00,29.83
2019-07-01 21:10:00,29.8
2019-07-01 21:15:00,30.08
2019-07-01 21:20:00,33.8
2019-07-01 21:25:00,33.8
2019-07-01 21:30:00,31.91
2019-07-01 21:35:00,31.03
2019-07-01 21:40:00,29.31
2019-07-01 21:45:00,29.61
2019-07-01 21:50:00,29.29
2019-07-01 21:55:00,29.65
2019-07-01 22:00:00,21.07
2019-07-01 22:05:00,24.19
2019-07-01 22:10:00,24.19
2019-07-01 22:15:00,24.17
2019-07-01 22:20:00,24.11
2019-07-01 22:25:00,24.08
2019-07-01 22:30:00,24.45
2019-07-01 22:35:00,24.07
2019-07-01 22:40:00,24.07
2019-07-01 22:45:00,24.28
2019-07-01 22:50:00,25.35
2019-07-01 22:55:00,21.29
2019-07-01 23:00:00,21.29
2019-07-01 23:05:00,20.48
2019-07-01 23:10:00,24.51
2019-07-01 23:15:00,26.19
2019-07-01 23:20:00,27.33
2019-07-01 23:25:00,27.33
2019-07-01 23:30:00,26.14
2019-07-01 23:35:00,25.71
2019-07-01 23:40:00,25.52
2019-07-01 23:45:00,24.87
2019-07-01 23:50:00,24.81
2019-07-01 23:55:00,25.42
2019-07-02 00:00:00,25.16
2019-07-02 00:05:00,26.33
2019-07-02 00:10:00,32.72
2019-07-02 00:15:00,31.99
2019-07-02 00:20:00,30.43
2019-07-02 00:25:00,26.41
2019-07-02 00:30:00,25.9
2019-07-02 00:35:00,25.03
2019-07-02 00:40:00,25.02
2019-07-02 00:45:00,17.16
2019-07-02 00:50:00,17.16
2019-07-02 00:55:00,15.76
2019-07-02 01:00:00,17.74
2019-07-02 01:05:00,24.38
2019-07-02 01:10:00,20.85
2019-07-02 01:15:00,17.86
2019-07-02 01:20:00,16.58
2019-07-02 01:25:00,16.58
2019-07-02 01:30:00,16.94
2019-07-02 01:35:00,16.47
2019-07-02 01:40:00,16.83
2019-07-02 01:45:00,17.05
2019-07-02 01:50:00,17.05
2019-07-02 01:55:00,14.88
2019-07-02 02:00:00,17.94
2019-07-02 02:05:00,20.32
2019-07-02 02:10:00,20.28
2019-07-02 02:15:00,17.05
2019-07-02 02:20:00,17.05
2019-07-02 02:25:00,16.36
2019-07-02 02:30:00,17.64
2019-07-02 02:35:00,16.29
2019-07-02 02:40:00,16.57
2019-07-02 02:45:00,16.36
2019-07-02 02:50:00,16.36
2019-07-02 02:55:00,15.97
2019-07-02 03:00:00,15.8
2019-07-02 03:05:00,17.16
2019-07-02 03:10:00,16.23
2019-07-02 03:15:00,15.64
2019-07-02 03:20:00,16.28
2019-07-02 03:25:00,15.8
2019-07-02 03:30:00,15.7
2019-07-02 03:35:00,15.68
2019-07-02 03:40:00,15.81
2019-07-02 03:45:00,15.54
2019-07-02 03:50:00,15.59
2019-07-02 03:55:00,15.6
2019-07-02 04:00:00,12.46
2019-07-02 04:05:00,15.35
2019-07-02 04:10:00,15.88
2019-07-02 04:15:00,14.79
2019-07-02 04:20:00,14.78
2019-07-02 04:25:00,14.78
2019-07-02 04:30:00,15.22
2019-07-02 04:35:00,15.78
2019-07-02 04:40:00,15.24
2019-07-02 04:45:00,14.93
2019-07-02 04:50:00,14.45
2019-07-02 04:55:00,14.93
2019-07-02 05:00:00,14.46
2019-07-02 05:05:00,17.3
2019-07-02 05:10:00,17.92
2019-07-02 05:15:00,15.93
2019-07-02 05:20:00,14.79
2019-07-02 05:25:00,15.43
2019-07-02 05:30:00,3.13
2019-07-02 05:35:00,3.12
2019-07-02 05:40:00,3.12
2019-07-02 05:45:00,15.89
2019-07-02 05:50:00,15.92
2019-07-02 05:55:00,16.1
2019-07-02 06:00:00,-15.74
2019-07-02 06:05:00,-11.46
2019-07-02 06:10:00,1.18
2019-07-02 06:15:00,1.19
2019-07-02 06:20:00,2.39
2019-07-02 06:25:00,2.41
2019-07-02 06:30:00,14.51
2019-07-02 06:35:00,14.21
2019-07-02 06:40:00,12.75
2019-07-02 06:45:00,15.67
2019-07-02 06:50:00,16.99
2019-07-02 06:55:00,16.92
2019-07-02 07:00:00,14.33
2019-07-02 07:05:00,14.1
2019-07-02 07:10:00,17.33
2019-07-02 07:15:00,17.33
2019-07-02 07:20:00,20.93
2019-07-02 07:25:00,20.95
2019-07-02 07:30:00,20.52
2019-07-02 07:35:00,17.19
2019-07-02 07:40:00,17.19
2019-07-02 07:45:00,17.08
2019-07-02 07:50:00,17.0
2019-07-02 07:55:00,16.9
2019-07-02 08:00:00,14.54
2019-07-02 08:05:00,14.62
2019-07-02 08:10:00,17.47
2019-07-02 08:15:00,17.47
2019-07-02 08:20:00,17.47
2019-07-02 08:25:00,17.47
2019-07-02 08:30:00,17.47
2019-07-02 08:35:00,21.63
2019-07-02 08:40:00,21.63
2019-07-02 08:45:00,21.92
2019-07-02 08:50:00,22.75
2019-07-02 08:55:00,22.75
2019-07-02 09:00:00,28.39
2019-07-02 09:05:00,33.55
2019-07-02 09:10:00,32.2
2019-07-02 09:15:00,28.55
2019-07-02 09:20:00,17.72
2019-07-02 09:25:00,18.69
2019-07-02 09:30:00,17.75
2019-07-02 09:35:00,17.4
2019-07-02 09:40:00,17.78
2019-07-02 09:45:00,18.04
2019-07-02 09:50:00,19.24
2019-07-02 09:55:00,18.99
2019-07-02 10:00:00,21.19
2019-07-02 10:05:00,26.16
2019-07-02 10:10:00,29.29
2019-07-02 10:15:00,29.27
2019-07-02 10:20:00,23.35
2019-07-02 10:25:00,26.42
2019-07-02 10:30:00,26.43
2019-07-02 10:35:00,26.43
2019-07-02 10:40:00,20.34
2019-07-02 10:45:00,20.34
2019-07-02 10:50:00,24.77
2019-07-02 10:55:00,32.28
2019-07-02 11:00:00,32.28
2019-07-02 11:05:00,35.19
2019-07-02 11:10:00,25.73
2019-07-02 11:15:00,31.53
2019-07-02 11:20:00,26.88
2019-07-02 11:25:00,27.65
2019-07-02 11:30:00,19.09
2019-07-02 11:35:00,15.65
2019-07-02 11:40:00,22.54
2019-07-02 11:45:00,27.04
2019-07-02 11:50:00,28.32
2019-07-02 11:55:00,28.12
2019-07-02 12:00:00,28.69
2019-07-02 12:05:00,28.24
2019-07-02 12:10:00,30.99
2019-07-02 12:15:00,29.76
2019-07-02 12:20:00,23.3
2019-07-02 12:25:00,28.51
2019-07-02 12:30:00,27.97
2019-07-02 12:35:00,27.96
2019-07-02 12:40:00,28.91
2019-07-02 12:45:00,28.91
2019-07-02 12:50:00,28.88
2019-07-02 12:55:00,28.93
2019-07-02 13:00:00,27.75
2019-07-02 13:05:00,13.5
2019-07-02 13:10:00,16.35
2019-07-02 13:15:00,22.57
2019-07-02 13:20:00,22.57
2019-07-02 13:25:00,26.49
2019-07-02 13:30:00,26.17
2019-07-02 13:35:00,26.66
2019-07-02 13:40:00,26.81
2019-07-02 13:45:00,25.8
2019-07-02 13:50:00,19.56
2019-07-02 13:55:00,19.52
2019-07-02 14:00:00,16.42
2019-07-02 14:05:00,25.7
2019-07-02 14:10:00,25.7
2019-07-02 14:15:00,25.33
2019-07-02 14:20:00,27.8
2019-07-02 14:25:00,27.37
2019-07-02 14:30:00,27.39
2019-07-02 14:35:00,27.39
2019-07-02 14:40:00,27.35
2019-07-02 14:45:00,27.19
2019-07-02 14:50:00,27.21
2019-07-02 14:55:00,27.97
2019-07-02 15:00:00,27.8
2019-07-02 15:05:00,28.02
2019-07-02 15:10:00,32.08
2019-07-02 15:15:00,31.74
2019-07-02 15:20:00,32.6
2019-07-02 15:25:00,29.5
2019-07-02 15:30:00,27.48
2019-07-02 15:35:00,27.32
2019-07-02 15:40:00,27.33
2019-07-02 15:45:00,26.72
2019-07-02 15:50:00,26.81
2019-07-02 15:55:00,19.9
2019-07-02 16:00:00,17.23
2019-07-02 16:05:00,15.48
2019-07-02 16:10:00,16.05
2019-07-02 16:15:00,28.2
2019-07-02 16:20:00,20.92
2019-07-02 16:25:00,28.2
2019-07-02 16:30:00,19.15
2019-07-02 16:35:00,23.09
2019-07-02 16:40:00,19.2
2019-07-02 16:45:00,26.83
2019-07-02 16:50:00,24.3
2019-07-02 16:55:00,22.76
2019-07-02 17:00:00,17.5
2019-07-02 17:05:00,18.83
2019-07-02 17:10:00,19.04
2019-07-02 17:15:00,19.0
2019-07-02 17:20:00,20.04
2019-07-02 17:25:00,18.3
2019-07-02 17:30:00,20.97
2019-07-02 17:35:00,28.17
2019-07-02 17:40:00,34.47
2019-07-02 17:45:00,34.47
2019-07-02 17:50:00,30.59
2019-07-02 17:55:00,30.35
2019-07-02 18:00:00,35.57
2019-07-02 18:05:00,28.06
2019-07-02 18:10:00,30.4
2019-07-02 18:15:00,27.87
2019-07-02 18:20:00,30.46
2019-07-02 18:25:00,27.89
2019-07-02 18:30:00,25.83
2019-07-02 18:35:00,18.03
2019-07-02 18:40:00,19.39
2019-07-02 18:45:00,19.6
2019-07-02 18:50:00,24.47
2019-07-02 18:55:00,26.84
2019-07-02 19:00:00,34.32
2019-07-02 19:05:00,39.39
2019-07-02 19:10:00,39.39
2019-07-02 19:15:00,25.96
2019-07-02 19:20:00,25.96
2019-07-02 19:25:00,19.31
2019-07-02 19:30:00,15.54
2019-07-02 19:35:00,15.37
2019-07-02 19:40:00,15.32
2019-07-02 19:45:00,15.62
2019-07-02 19:50:00,21.58
2019-07-02 19:55:00,19.18
2019-07-02 20:00:00,22.93
2019-07-02 20:05:00,23.21
2019-07-02 20:10:00,22.24
2019-07-02 20:15:00,24.93
2019-07-02 20:20:00,24.9
2019-07-02 20:25:00,24.37
2019-07-02 20:30:00,24.89
2019-07-02 20:35:00,24.28
2019-07-02 20:40:00,24.9
2019-07-02 20:45:00,24.69
2019-07-02 20:50:00,26.92
2019-07-02 20:55:00,27.35
2019-07-02 21:00:00,26.12
2019-07-02 21:05:00,18.98
2019-07-02 21:10:00,27.45
2019-07-02 21:15:00,27.45
2019-07-02 21:20:00,28.62
2019-07-02 21:25:00,28.61
2019-07-02 21:30:00,28.61
2019-07-02 21:35:00,34.47
2019-07-02 21:40:00,26.9
2019-07-02 21:45:00,25.78
2019-07-02 21:50:00,23.59
2019-07-02 21:55:00,23.59
2019-07-02 22:00:00,23.59
2019-07-02 22:05:00,33.29
2019-07-02 22:10:00,34.6
2019-07-02 22:15:00,27.16
2019-07-02 22:20:00,25.16
2019-07-02 22:25:00,27.14
2019-07-02 22:30:00,23.69
2019-07-02 22:35:00,25.03
2019-07-02 22:40:00,24.79
2019-07-02 22:45:00,20.28
2019-07-02 22:50:00,20.28
2019-07-02 22:55:00,22.24
2019-07-02 23:00:00,27.25
2019-07-02 23:05:00,27.75
2019-07-02 23:10:00,25.78
2019-07-02 23:15:00,51.02
2019-07-02 23:20:00,23.86
2019-07-02 23:25:00,24.01
2019-07-02 23:30:00,52.65
2019-07-02 23:35:00,29.78
2019-07-02 23:40:00,22.5
2019-07-02 23:45:00,57.87
2019-07-02 23:50:00,16.33
2019-07-02 23:55:00,19.0
2019-07-03 00:00:00,17.04
2019-07-03 00:05:00,21.45
2019-07-03 00:10:00,24.99
2019-07-03 00:15:00,25.66
2019-07-03 00:20:00,23.09
2019-07-03 00:25:00,25.13
2019-07-03 00:30:00,25.13
2019-07-03 00:35:00,25.05
2019-07-03 00:40:00,22.14
2019-07-03 00:45:00,22.31
2019-07-03 00:50:00,21.46
2019-07-03 00:55:00,21.43
2019-07-03 01:00:00,28.84
2019-07-03 01:05:00,30.29
2019-07-03 01:10:00,31.01
2019-07-03 01:15:00,31.26
2019-07-03 01:20:00,29.97
2019-07-03 01:25:00,29.47
2019-07-03 01:30:00,29.81
2019-07-03 01:35:00,28.25
2019-07-03 01:40:00,29.7
2019-07-03 01:45:00,28.87
2019-07-03 01:50:00,25.38
2019-07-03 01:55:00,25.31
2019-07-03 02:00:00,31.18
2019-07-03 02:05:00,32.84
2019-07-03 02:10:00,33.64
2019-07-03 02:15:00,25.07
2019-07-03 02:20:00,23.59
2019-07-03 02:25:00,21.9
2019-07-03 02:30:00,18.22
2019-07-03 02:35:00,16.69
2019-07-03 02:40:00,16.56
2019-07-03 02:45:00,15.71
2019-07-03 02:50:00,21.17
2019-07-03 02:55:00,16.85
2019-07-03 03:00:00,23.22
2019-07-03 03:05:00,22.09
2019-07-03 03:10:00,21.79
2019-07-03 03:15:00,24.84
2019-07-03 03:20:00,20.83
2019-07-03 03:25:00,21.78
2019-07-03 03:30:00,17.62
2019-07-03 03:35:00,21.69
2019-07-03 03:40:00,21.13
2019-07-03 03:45:00,21.33
2019-07-03 03:50:00,19.75
2019-07-03 03:55:00,19.97
2019-07-03 04:00:00,16.74
2019-07-03 04:05:00,21.11
2019-07-03 04:10:00,21.95
2019-07-03 04:15:00,22.27
2019-07-03 04:20:00,23.87
2019-07-03 04:25:00,22.87
2019-07-03 04:30:00,21.33
2019-07-03 04:35:00,20.8
2019-07-03 04:40:00,16.78
2019-07-03 04:45:00,20.31
2019-07-03 04:50:00,16.74
2019-07-03 04:55:00,20.24
2019-07-03 05:00:00,16.74
2019-07-03 05:05:00,16.99
2019-07-03 05:10:00,17.13
2019-07-03 05:15:00,16.79
2019-07-03 05:20:00,16.71
2019-07-03 05:25:00,16.79
2019-07-03 05:30:00,16.81
2019-07-03 05:35:00,21.41
2019-07-03 05:40:00,18.23
2019-07-03 05:45:00,17.16
2019-07-03 05:50:00,16.86
2019-07-03 05:55:00,16.9
2019-07-03 06:00:00,15.52
2019-07-03 06:05:00,16.0
2019-07-03 06:10:00,16.61
2019-07-03 06:15:00,17.62
2019-07-03 06:20:00,19.92
2019-07-03 06:25:00,19.92
2019-07-03 06:30:00,21.55
2019-07-03 06:35:00,20.09
2019-07-03 06:40:00,21.55
2019-07-03 06:45:00,19.91
2019-07-03 06:50:00,19.99
2019-07-03 06:55:00,22.15
2019-07-03 07:00:00,20.07
2019-07-03 07:05:00,21.1
2019-07-03 07:10:00,21.1
2019-07-03 07:15:00,26.05
2019-07-03 07:20:00,26.05
2019-07-03 07:25:00,27.68
2019-07-03 07:30:00,27.56
2019-07-03 07:35:00,25.03
2019-07-03 07:40:00,27.65
2019-07-03 07:45:00,27.65
2019-07-03 07:50:00,28.05
2019-07-03 07:55:00,27.64
2019-07-03 08:00:00,26.43
2019-07-03 08:05:00,23.04
2019-07-03 08:10:00,19.94
2019-07-03 08:15:00,19.07
2019-07-03 08:20:00,15.55
2019-07-03 08:25:00,15.52
2019-07-03 08:30:00,19.92
2019-07-03 08:35:00,20.85
2019-07-03 08:40:00,24.96
2019-07-03 08:45:00,29.5
2019-07-03 08:50:00,29.09
2019-07-03 08:55:00,26.84
2019-07-03 09:00:00,20.84
2019-07-03 09:05:00,22.32
2019-07-03 09:10:00,27.81
2019-07-03 09:15:00,19.07
2019-07-03 09:20:00,17.48
2019-07-03 09:25:00,15.51
2019-07-03 09:30:00,15.46
2019-07-03 09:35:00,15.71
2019-07-03 09:40:00,15.21
2019-07-03 09:45:00,17.89
2019-07-03 09:50:00,22.37
2019-07-03 09:55:00,22.01
2019-07-03 10:00:00,17.73
2019-07-03 10:05:00,23.9
2019-07-03 10:10:00,22.19
2019-07-03 10:15:00,22.19
2019-07-03 10:20:00,21.9
2019-07-03 10:25:00,19.28
2019-07-03 10:30:00,27.63
2019-07-03 10:35:00,25.32
2019-07-03 10:40:00,24.45
2019-07-03 10:45:00,27.63
2019-07-03 10:50:00,34.22
2019-07-03 10:55:00,34.22
2019-07-03 11:00:00,34.25
2019-07-03 11:05:00,34.01
2019-07-03 11:10:00,30.16
2019-07-03 11:15:00,27.01
2019-07-03 11:20:00,27.32
2019-07-03 11:25:00,27.48
2019-07-03 11:30:00,27.46
2019-07-03 11:35:00,27.11
2019-07-03 11:40:00,27.82
2019-07-03 11:45:00,28.86
2019-07-03 11:50:00,29.7
2019-07-03 11:55:00,28.86
2019-07-03 12:00:00,27.27
2019-07-03 12:05:00,27.14
2019-07-03 12:10:00,27.17
2019-07-03 12:15:00,27.08
2019-07-03 12:20:00,27.07
2019-07-03 12:25:00,26.81
2019-07-03 12:30:00,26.5
2019-07-03 12:35:00,28.49
2019-07-03 12:40:00,27.21
2019-07-03 12:45:00,27.26
2019-07-03 12:50:00,27.18
2019-07-03 12:55:00,27.22
2019-07-03 13:00:00,24.14
2019-07-03 13:05:00,24.16
2019-07-03 13:10:00,24.64
2019-07-03 13:15:00,26.49
2019-07-03 13:20:00,26.55
2019-07-03 13:25:00,26.52
2019-07-03 13:30:00,26.52
2019-07-03 13:35:00,26.39
2019-07-03 13:40:00,26.44
2019-07-03 13:45:00,27.38
2019-07-03 13:50:00,28.67
2019-07-03 13:55:00,29.73
2019-07-03 14:00:00,28.35
2019-07-03 14:05:00,27.66
2019-07-03 14:10:00,27.66
2019-07-03 14:15:00,28.31
2019-07-03 14:20:00,29.37
2019-07-03 14:25:00,28.97
2019-07-03 14:30:00,29.65
2019-07-03 14:35:00,30.42
2019-07-03 14:40:00,30.5
2019-07-03 14:45:00,30.61
2019-07-03 14:50:00,30.64
2019-07-03 14:55:00,30.74
2019-07-03 15:00:00,28.29
2019-07-03 15:05:00,28.01
2019-07-03 15:10:00,27.7
2019-07-03 15:15:00,28.21
2019-07-03 15:20:00,28.71
2019-07-03 15:25:00,29.02
2019-07-03 15:30:00,28.77
2019-07-03 15:35:00,28.76
2019-07-03 15:40:00,29.02
2019-07-03 15:45:00,29.02
2019-07-03 15:50:00,29.65
2019-07-03 15:55:00,29.93
2019-07-03 16:00:00,26.93
2019-07-03 16:05:00,28.74
2019-07-03 16:10:00,29.14
2019-07-03 16:15:00,23.8
2019-07-03 16:20:00,24.43
2019-07-03 16:25:00,26.21
2019-07-03 16:30:00,29.36
2019-07-03 16:35:00,30.5
2019-07-03 16:40:00,29.24
2019-07-03 16:45:00,27.37
2019-07-03 16:50:00,28.15
2019-07-03 16:55:00,28.4
2019-07-03 17:00:00,28.66
2019-07-03 17:05:00,28.96
2019-07-03 17:10:00,29.07
2019-07-03 17:15:00,29.31
2019-07-03 17:20:00,29.44
2019-07-03 17:25:00,29.41
2019-07-03 17:30:00,33.97
2019-07-03 17:35:00,34.0
2019-07-03 17:40:00,31.78
2019-07-03 17:45:00,30.4
2019-07-03 17:50:00,29.4
2019-07-03 17:55:00,29.46
2019-07-03 18:00:00,29.52
2019-07-03 18:05:00,29.24
2019-07-03 18:10:00,29.27
2019-07-03 18:15:00,29.29
2019-07-03 18:20:00,29.27
2019-07-03 18:25:00,28.77
2019-07-03 18:30:00,29.35
2019-07-03 18:35:00,29.32
2019-07-03 18:40:00,29.26
2019-07-03 18:45:00,28.43
2019-07-03 18:50:00,28.31
2019-07-03 18:55:00,28.38
2019-07-03 19:00:00,30.62
2019-07-03 19:05:00,54.25
2019-07-03 19:10:00,30.56
2019-07-03 19:15:00,29.66
2019-07-03 19:20:00,208.21
2019-07-03 19:25:00,208.06
2019-07-03 19:30:00,208.06
2019-07-03 19:35:00,208.03
2019-07-03 19:40:00,82.46
2019-07-03 19:45:00,29.4
2019-07-03 19:50:00,29.34
2019-07-03 19:55:00,29.42
2019-07-03 20:00:00,29.61
2019-07-03 20:05:00,29.38
2019-07-03 20:10:00,29.16
2019-07-03 20:15:00,29.29
2019-07-03 20:20:00,29.21
2019-07-03 20:25:00,29.16
